alarm_id,timestamp,tag_id,severity,message,linked_event_id,standard_tag_id_truth
ALM-202405272120-02058,2024-05-27T21:20:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,,TAG-U1-CondenserTemp_C
ALM-202405272235-02059,2024-05-27T22:35:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,,TAG-U1-CondenserTemp_C
ALM-202405280245-02060,2024-05-28T02:45:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,,TAG-U1-CondenserTemp_C
ALM-202405280350-02061,2024-05-28T03:50:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,,TAG-U1-CondenserTemp_C
ALM-202405280405-02062,2024-05-28T04:05:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,,TAG-U1-CondenserTemp_C
ALM-202405280420-02063,2024-05-28T04:20:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,,TAG-U1-CondenserTemp_C
ALM-202405280500-02064,2024-05-28T05:00:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,,TAG-U1-CondenserTemp_C
ALM-202405280635-02065,2024-05-28T06:35:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,,TAG-U1-CondenserTemp_C
ALM-202405280845-02066,2024-05-28T08:45:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,,TAG-U1-CondenserTemp_C
ALM-202405280945-02067,2024-05-28T09:45:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,,TAG-U1-CondenserTemp_C
ALM-202405281025-02068,2024-05-28T10:25:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,,TAG-U1-CondenserTemp_C
ALM-202405281055-02069,2024-05-28T10:55:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,,TAG-U1-CondenserTemp_C
ALM-202405281300-02070,2024-05-28T13:00:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,,TAG-U1-CondenserTemp_C
ALM-202405281530-02071,2024-05-28T15:30:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,,TAG-U1-CondenserTemp_C
ALM-202405281535-02072,2024-05-28T15:35:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,,TAG-U1-CondenserTemp_C
ALM-202405281720-02073,2024-05-28T17:20:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,,TAG-U1-CondenserTemp_C
ALM-202405281950-02074,2024-05-28T19:50:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,,TAG-U1-CondenserTemp_C
ALM-202405282005-02075,2024-05-28T20:05:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,,TAG-U1-CondenserTemp_C
ALM-202405290410-02076,2024-05-29T04:10:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,,TAG-U1-CondenserTemp_C
ALM-202405290425-02077,2024-05-29T04:25:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,,TAG-U1-CondenserTemp_C
ALM-202405290510-02078,2024-05-29T05:10:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,,TAG-U1-CondenserTemp_C
ALM-202405290540-02079,2024-05-29T05:40:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,,TAG-U1-CondenserTemp_C
ALM-202405290600-02080,2024-05-29T06:00:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,,TAG-U1-CondenserTemp_C
ALM-202405290710-02081,2024-05-29T07:10:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,,TAG-U1-CondenserTemp_C
ALM-202405291155-02082,2024-05-29T11:55:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,,TAG-U1-CondenserTemp_C
ALM-202405291615-02083,2024-05-29T16:15:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,,TAG-U1-CondenserTemp_C
ALM-202405292210-02084,2024-05-29T22:10:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,,TAG-U1-CondenserTemp_C
ALM-202405292250-02085,2024-05-29T22:50:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,,TAG-U1-CondenserTemp_C
ALM-202405292305-02086,2024-05-29T23:05:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,,TAG-U1-CondenserTemp_C
ALM-202405292325-02087,2024-05-29T23:25:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,,TAG-U1-CondenserTemp_C
ALM-202405292335-02088,2024-05-29T23:35:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,,TAG-U1-CondenserTemp_C
ALM-202405300715-02089,2024-05-30T07:15:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,,TAG-U1-CondenserTemp_C
ALM-202405300750-02090,2024-05-30T07:50:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,,TAG-U1-CondenserTemp_C
ALM-202405300835-02091,2024-05-30T08:35:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,,TAG-U1-CondenserTemp_C
ALM-202405300900-02092,2024-05-30T09:00:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,,TAG-U1-CondenserTemp_C
ALM-202405300905-02093,2024-05-30T09:05:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,,TAG-U1-CondenserTemp_C
ALM-202405301255-02094,2024-05-30T12:55:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,,TAG-U1-CondenserTemp_C
ALM-202405301550-02095,2024-05-30T15:50:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,,TAG-U1-CondenserTemp_C
ALM-202405301705-02096,2024-05-30T17:05:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,,TAG-U1-CondenserTemp_C
ALM-202405301755-02097,2024-05-30T17:55:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,,TAG-U1-CondenserTemp_C
ALM-202405301900-02098,2024-05-30T19:00:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,,TAG-U1-CondenserTemp_C
ALM-202405302010-02099,2024-05-30T20:10:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,,TAG-U1-CondenserTemp_C
ALM-202405302030-02100,2024-05-30T20:30:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,,TAG-U1-CondenserTemp_C
ALM-202405302140-02101,2024-05-30T21:40:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,,TAG-U1-CondenserTemp_C
ALM-202405302145-02102,2024-05-30T21:45:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,,TAG-U1-CondenserTemp_C
ALM-202405310125-02103,2024-05-31T01:25:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,,TAG-U1-CondenserTemp_C
ALM-202405310300-02104,2024-05-31T03:00:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,,TAG-U1-CondenserTemp_C
ALM-202405310605-02105,2024-05-31T06:05:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,EVT-DRAFT-20240531-17,TAG-U1-CondenserTemp_C
ALM-202405310615-02106,2024-05-31T06:15:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,EVT-DRAFT-20240531-17,TAG-U1-CondenserTemp_C
ALM-202405310720-02107,2024-05-31T07:20:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,EVT-DRAFT-20240531-17,TAG-U1-CondenserTemp_C
ALM-202405310740-02108,2024-05-31T07:40:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,EVT-DRAFT-20240531-17,TAG-U1-CondenserTemp_C
ALM-202405310810-02109,2024-05-31T08:10:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,EVT-DRAFT-20240531-17,TAG-U1-CondenserTemp_C
ALM-202405310955-02110,2024-05-31T09:55:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,,TAG-U1-CondenserTemp_C
ALM-202405311010-02111,2024-05-31T10:10:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,,TAG-U1-CondenserTemp_C
ALM-202405311110-02112,2024-05-31T11:10:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,,TAG-U1-CondenserTemp_C
ALM-202405311415-02113,2024-05-31T14:15:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,,TAG-U1-CondenserTemp_C
ALM-202405311505-02114,2024-05-31T15:05:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,,TAG-U1-CondenserTemp_C
ALM-202405311840-02115,2024-05-31T18:40:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,,TAG-U1-CondenserTemp_C
ALM-202405311845-02116,2024-05-31T18:45:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,,TAG-U1-CondenserTemp_C
ALM-202405311915-02117,2024-05-31T19:15:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,,TAG-U1-CondenserTemp_C
ALM-202405312220-02118,2024-05-31T22:20:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,,TAG-U1-CondenserTemp_C
ALM-202405312255-02119,2024-05-31T22:55:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,,TAG-U1-CondenserTemp_C
ALM-202406010410-02120,2024-06-01T04:10:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,EVT-2024-06-AUXDRIFT,TAG-U1-CondenserTemp_C
ALM-202406010415-02121,2024-06-01T04:15:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,EVT-2024-06-AUXDRIFT,TAG-U1-CondenserTemp_C
ALM-202406010555-02122,2024-06-01T05:55:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,EVT-2024-06-AUXDRIFT,TAG-U1-CondenserTemp_C
ALM-202406010830-02123,2024-06-01T08:30:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,EVT-2024-06-AUXDRIFT,TAG-U1-CondenserTemp_C
ALM-202406010950-02124,2024-06-01T09:50:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,EVT-2024-06-AUXDRIFT,TAG-U1-CondenserTemp_C
ALM-202406011400-02125,2024-06-01T14:00:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,EVT-2024-06-AUXDRIFT,TAG-U1-CondenserTemp_C
ALM-202406011515-02126,2024-06-01T15:15:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,EVT-2024-06-AUXDRIFT,TAG-U1-CondenserTemp_C
ALM-202406011805-02127,2024-06-01T18:05:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,EVT-2024-06-AUXDRIFT,TAG-U1-CondenserTemp_C
ALM-202406011840-02128,2024-06-01T18:40:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,EVT-2024-06-AUXDRIFT,TAG-U1-CondenserTemp_C
ALM-202406012105-02129,2024-06-01T21:05:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,EVT-2024-06-AUXDRIFT,TAG-U1-CondenserTemp_C
ALM-202406020000-02130,2024-06-02T00:00:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,EVT-2024-06-AUXDRIFT,TAG-U1-CondenserTemp_C
ALM-202406020040-02131,2024-06-02T00:40:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,EVT-2024-06-AUXDRIFT,TAG-U1-CondenserTemp_C
ALM-202406020150-02132,2024-06-02T01:50:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,EVT-2024-06-AUXDRIFT,TAG-U1-CondenserTemp_C
ALM-202406020320-02133,2024-06-02T03:20:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,EVT-2024-06-AUXDRIFT,TAG-U1-CondenserTemp_C
ALM-202406020615-02134,2024-06-02T06:15:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,EVT-2024-06-AUXDRIFT,TAG-U1-CondenserTemp_C
ALM-202406020645-02135,2024-06-02T06:45:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,EVT-2024-06-AUXDRIFT,TAG-U1-CondenserTemp_C
ALM-202406020735-02136,2024-06-02T07:35:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,EVT-2024-06-AUXDRIFT,TAG-U1-CondenserTemp_C
ALM-202406020755-02137,2024-06-02T07:55:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,EVT-2024-06-AUXDRIFT,TAG-U1-CondenserTemp_C
ALM-202406020930-02138,2024-06-02T09:30:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,EVT-2024-06-AUXDRIFT,TAG-U1-CondenserTemp_C
ALM-202406021020-02139,2024-06-02T10:20:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,EVT-2024-06-AUXDRIFT,TAG-U1-CondenserTemp_C
ALM-202406021130-02140,2024-06-02T11:30:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,EVT-2024-06-AUXDRIFT,TAG-U1-CondenserTemp_C
ALM-202406021140-02141,2024-06-02T11:40:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,EVT-2024-06-AUXDRIFT,TAG-U1-CondenserTemp_C
ALM-202406021450-02142,2024-06-02T14:50:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,EVT-2024-06-AUXDRIFT,TAG-U1-CondenserTemp_C
ALM-202406021600-02143,2024-06-02T16:00:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,EVT-2024-06-AUXDRIFT,TAG-U1-CondenserTemp_C
ALM-202406021840-02144,2024-06-02T18:40:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,EVT-2024-06-AUXDRIFT,TAG-U1-CondenserTemp_C
ALM-202406022050-02145,2024-06-02T20:50:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,EVT-2024-06-AUXDRIFT,TAG-U1-CondenserTemp_C
ALM-202406022200-02146,2024-06-02T22:00:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,EVT-2024-06-AUXDRIFT,TAG-U1-CondenserTemp_C
ALM-202406022325-02147,2024-06-02T23:25:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,EVT-2024-06-AUXDRIFT,TAG-U1-CondenserTemp_C
ALM-202406030235-02148,2024-06-03T02:35:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,EVT-2024-06-AUXDRIFT,TAG-U1-CondenserTemp_C
ALM-202406030325-02149,2024-06-03T03:25:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,EVT-2024-06-AUXDRIFT,TAG-U1-CondenserTemp_C
ALM-202406030515-02150,2024-06-03T05:15:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,EVT-2024-06-AUXDRIFT,TAG-U1-CondenserTemp_C
ALM-202406030745-02151,2024-06-03T07:45:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,EVT-2024-06-AUXDRIFT,TAG-U1-CondenserTemp_C
ALM-202406030940-02152,2024-06-03T09:40:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,EVT-2024-06-AUXDRIFT,TAG-U1-CondenserTemp_C
ALM-202406031035-02153,2024-06-03T10:35:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,EVT-2024-06-AUXDRIFT,TAG-U1-CondenserTemp_C
ALM-202406031120-02154,2024-06-03T11:20:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,EVT-2024-06-AUXDRIFT,TAG-U1-CondenserTemp_C
ALM-202406031235-02155,2024-06-03T12:35:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,EVT-2024-06-AUXDRIFT,TAG-U1-CondenserTemp_C
ALM-202406031355-02156,2024-06-03T13:55:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,EVT-2024-06-AUXDRIFT,TAG-U1-CondenserTemp_C
ALM-202406031445-02157,2024-06-03T14:45:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,EVT-2024-06-AUXDRIFT,TAG-U1-CondenserTemp_C
ALM-202406031500-02158,2024-06-03T15:00:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,EVT-2024-06-AUXDRIFT,TAG-U1-CondenserTemp_C
ALM-202406031545-02159,2024-06-03T15:45:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,EVT-2024-06-AUXDRIFT,TAG-U1-CondenserTemp_C
ALM-202406032200-02160,2024-06-03T22:00:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,EVT-2024-06-AUXDRIFT,TAG-U1-CondenserTemp_C
ALM-202406032315-02161,2024-06-03T23:15:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,EVT-2024-06-AUXDRIFT,TAG-U1-CondenserTemp_C
ALM-202406032320-02162,2024-06-03T23:20:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,EVT-2024-06-AUXDRIFT,TAG-U1-CondenserTemp_C
ALM-202406040200-02163,2024-06-04T02:00:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,EVT-2024-06-AUXDRIFT,TAG-U1-CondenserTemp_C
ALM-202406040330-02164,2024-06-04T03:30:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,EVT-2024-06-AUXDRIFT,TAG-U1-CondenserTemp_C
ALM-202406040340-02165,2024-06-04T03:40:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,EVT-2024-06-AUXDRIFT,TAG-U1-CondenserTemp_C
ALM-202406040345-02166,2024-06-04T03:45:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,EVT-2024-06-AUXDRIFT,TAG-U1-CondenserTemp_C
ALM-202406040740-02167,2024-06-04T07:40:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,EVT-2024-06-AUXDRIFT,TAG-U1-CondenserTemp_C
ALM-202406040745-02168,2024-06-04T07:45:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,EVT-2024-06-AUXDRIFT,TAG-U1-CondenserTemp_C
ALM-202406041040-02169,2024-06-04T10:40:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,EVT-2024-06-AUXDRIFT,TAG-U1-CondenserTemp_C
ALM-202406041250-02170,2024-06-04T12:50:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,EVT-2024-06-AUXDRIFT,TAG-U1-CondenserTemp_C
ALM-202406041320-02171,2024-06-04T13:20:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,EVT-2024-06-AUXDRIFT,TAG-U1-CondenserTemp_C
ALM-202406041425-02172,2024-06-04T14:25:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,EVT-2024-06-AUXDRIFT,TAG-U1-CondenserTemp_C
ALM-202406041625-02173,2024-06-04T16:25:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,EVT-2024-06-AUXDRIFT,TAG-U1-CondenserTemp_C
ALM-202406042115-02174,2024-06-04T21:15:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,EVT-2024-06-AUXDRIFT,TAG-U1-CondenserTemp_C
ALM-202406042205-02175,2024-06-04T22:05:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,EVT-2024-06-AUXDRIFT,TAG-U1-CondenserTemp_C
ALM-202406050005-02176,2024-06-05T00:05:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,EVT-2024-06-AUXDRIFT,TAG-U1-CondenserTemp_C
ALM-202406050155-02177,2024-06-05T01:55:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,EVT-2024-06-AUXDRIFT,TAG-U1-CondenserTemp_C
ALM-202406050310-02178,2024-06-05T03:10:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,EVT-2024-06-AUXDRIFT,TAG-U1-CondenserTemp_C
ALM-202406050330-02179,2024-06-05T03:30:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,EVT-2024-06-AUXDRIFT,TAG-U1-CondenserTemp_C
ALM-202406050500-02180,2024-06-05T05:00:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,EVT-2024-06-AUXDRIFT,TAG-U1-CondenserTemp_C
ALM-202406051035-02181,2024-06-05T10:35:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,EVT-2024-06-AUXDRIFT,TAG-U1-CondenserTemp_C
ALM-202406051345-02182,2024-06-05T13:45:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,EVT-2024-06-AUXDRIFT,TAG-U1-CondenserTemp_C
ALM-202406051435-02183,2024-06-05T14:35:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,EVT-2024-06-AUXDRIFT,TAG-U1-CondenserTemp_C
ALM-202406051545-02184,2024-06-05T15:45:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,EVT-2024-06-AUXDRIFT,TAG-U1-CondenserTemp_C
ALM-202406051625-02185,2024-06-05T16:25:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,EVT-2024-06-AUXDRIFT,TAG-U1-CondenserTemp_C
ALM-202406051635-02186,2024-06-05T16:35:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,EVT-2024-06-AUXDRIFT,TAG-U1-CondenserTemp_C
ALM-202406051640-02187,2024-06-05T16:40:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,EVT-2024-06-AUXDRIFT,TAG-U1-CondenserTemp_C
ALM-202406052120-02188,2024-06-05T21:20:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,EVT-2024-06-AUXDRIFT,TAG-U1-CondenserTemp_C
ALM-202406052315-02189,2024-06-05T23:15:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,EVT-2024-06-AUXDRIFT,TAG-U1-CondenserTemp_C
