timestamp,unit_id,net_station_heat_rate,ppa_reference_heat_rate,aux_load_mw,fuel_heat_input_mmbtu,ramp_rate_mw_per_min,restart_flag,heat_rate_deviation_percent,fuel_cost_impact_usd
2024-10-24T21:00:00Z,STS-U1,9421.62,9074.578,53.455,5668.756,0.146,0,3.824,543.79
2024-10-24T22:00:00Z,STS-U1,9676.783,9104.119,52.513,5616.767,0.338,0,6.29,865.63
2024-10-24T23:00:00Z,STS-U1,9530.086,9127.378,52.344,5396.504,0.234,0,4.412,593.85
2024-10-25T00:00:00Z,STS-U1,9533.562,9177.653,50.593,5129.736,0.441,0,3.878,498.7
2024-10-25T01:00:00Z,STS-U1,9402.467,9181.074,51.05,5047.952,0.028,0,2.411,309.52
2024-10-25T02:00:00Z,STS-U1,9643.142,9223.776,50.567,4984.938,0.324,0,4.547,564.52
2024-10-25T03:00:00Z,STS-U1,9373.215,9225.626,49.987,4832.471,0.013,0,1.6,198.14
2024-10-25T04:00:00Z,STS-U1,9317.379,9234.159,50.47,4774.254,0.061,0,0.901,111.04
2024-10-25T05:00:00Z,STS-U1,9747.02,9264.011,50.309,4873.46,0.204,0,5.214,628.84
2024-10-25T06:00:00Z,STS-U1,9463.592,9250.637,50.462,4784.264,0.09,0,2.302,280.32
2024-10-25T07:00:00Z,STS-U1,9703.962,9295.9,49.565,4724.973,0.296,0,4.39,517.35
2024-10-25T08:00:00Z,STS-U1,9424.903,9302.439,49.348,4563.984,0.041,0,1.316,154.41
2024-10-25T09:00:00Z,STS-U1,9751.026,9355.147,48.905,4534.007,0.314,0,4.232,479.27
2024-10-25T10:00:00Z,STS-U1,9476.362,9356.832,49.548,4406.904,0.01,0,1.277,144.73
2024-10-25T11:00:00Z,STS-U1,9565.312,9368.087,48.835,4404.86,0.064,0,2.105,236.47
2024-10-25T12:00:00Z,STS-U1,9608.856,9349.379,48.153,4479.787,0.107,0,2.775,314.96
2024-10-25T13:00:00Z,STS-U1,9708.641,9309.21,50.042,4683.801,0.239,0,4.291,501.7
2024-10-25T14:00:00Z,STS-U1,9680.081,9258.58,49.929,4857.36,0.324,0,4.553,550.64
2024-10-25T15:00:00Z,STS-U1,9713.171,9183.059,50.908,5204.135,0.55,0,5.773,739.43
2024-10-25T16:00:00Z,STS-U1,9726.953,9134.494,52.705,5472.338,0.417,0,6.486,867.74
2024-10-25T17:00:00Z,STS-U1,9625.661,9092.017,53.063,5668.557,0.432,0,5.869,818.13
2024-10-25T18:00:00Z,STS-U1,9532.263,9074.079,53.455,5738.897,0.213,0,5.049,718.12
2024-10-25T19:00:00Z,STS-U1,9576.993,9052.915,54.445,5940.5,0.288,0,5.789,846.26
2024-10-25T20:00:00Z,STS-U1,9460.836,9063.658,53.45,5772.791,0.152,0,4.382,630.88
2024-10-25T21:00:00Z,STS-U1,9340.731,9070.446,53.892,5653.506,0.089,0,2.98,425.85
2024-10-25T22:00:00Z,STS-U1,9611.975,9108.414,52.564,5553.723,0.436,0,5.529,757.39
2024-10-25T23:00:00Z,STS-U1,9584.279,9134.623,52.5,5389.411,0.257,0,4.923,658.19
2024-10-26T00:00:00Z,STS-U1,9698.623,9258.148,50.338,4872.323,0.963,0,4.758,576.0
2024-10-26T01:00:00Z,STS-U1,9580.311,9274.633,49.826,4745.352,0.109,0,3.296,394.12
2024-10-26T02:00:00Z,STS-U1,9821.383,9318.25,49.465,4700.082,0.273,0,5.399,626.73
2024-10-26T03:00:00Z,STS-U1,9461.858,9327.142,49.034,4493.641,0.053,0,1.444,166.53
2024-10-26T04:00:00Z,STS-U1,9545.9,9345.89,48.5,4465.302,0.11,0,2.14,243.52
2024-10-26T05:00:00Z,STS-U1,9604.66,9354.597,48.861,4467.342,0.05,0,2.673,302.73
2024-10-26T06:00:00Z,STS-U1,9554.383,9371.215,48.596,4387.477,0.094,0,1.955,218.93
2024-10-26T07:00:00Z,STS-U1,9741.559,9392.239,48.52,4404.841,0.116,0,3.719,411.11
2024-10-26T08:00:00Z,STS-U1,9933.97,9426.686,47.946,4376.68,0.184,0,5.381,581.7
2024-10-26T09:00:00Z,STS-U1,9887.676,9468.402,47.588,4226.527,0.213,0,4.428,466.45
2024-10-26T10:00:00Z,STS-U1,9802.254,9496.502,47.065,4103.71,0.138,0,3.22,333.14
2024-10-26T11:00:00Z,STS-U1,9916.288,9530.892,47.343,4056.819,0.164,0,4.044,410.35
2024-10-26T12:00:00Z,STS-U1,9854.312,9495.569,47.222,4129.731,0.168,0,3.778,391.27
2024-10-26T13:00:00Z,STS-U1,9842.557,9449.891,47.602,4262.409,0.227,0,4.155,442.55
2024-10-26T14:00:00Z,STS-U1,9776.672,9349.4,49.273,4568.9,0.543,0,4.57,519.65
2024-10-26T15:00:00Z,STS-U1,9695.021,9292.627,49.47,4731.67,0.342,0,4.33,511.09
2024-10-26T16:00:00Z,STS-U1,9635.476,9204.509,51.094,5068.17,0.605,0,4.682,589.92
2024-10-26T17:00:00Z,STS-U1,9483.448,9182.612,51.288,5086.684,0.17,0,3.276,419.92
2024-10-26T18:00:00Z,STS-U1,9570.819,9128.258,52.453,5415.788,0.472,0,4.848,651.7
2024-10-26T19:00:00Z,STS-U1,9600.6,9112.537,52.424,5521.434,0.155,0,5.356,730.44
2024-10-26T20:00:00Z,STS-U1,9235.089,9109.579,52.113,5325.131,0.03,0,1.378,188.33
2024-10-26T21:00:00Z,STS-U1,9573.434,9135.796,51.964,5371.931,0.256,0,4.79,639.03
2024-10-26T22:00:00Z,STS-U1,9637.461,9186.92,51.409,5150.694,0.436,0,4.904,626.58
2024-10-26T23:00:00Z,STS-U1,9619.018,9207.17,50.457,5041.844,0.156,0,4.473,561.73
2024-10-27T00:00:00Z,STS-U1,9767.357,9243.898,50.308,4963.417,0.264,0,5.663,692.17
2024-10-27T01:00:00Z,STS-U1,9717.278,9295.725,49.68,4733.211,0.341,0,4.535,534.3
2024-10-27T02:00:00Z,STS-U1,9680.777,9316.653,49.806,4641.713,0.129,0,3.908,454.29
2024-10-27T03:00:00Z,STS-U1,9578.736,9332.704,49.528,4534.895,0.096,0,2.636,303.08
2024-10-27T04:00:00Z,STS-U1,9514.565,9331.664,49.31,4505.954,0.006,0,1.96,225.38
2024-10-27T05:00:00Z,STS-U1,9790.697,9375.939,48.774,4482.249,0.254,0,4.424,494.06
2024-10-27T06:00:00Z,STS-U1,9713.443,9389.976,48.815,4402.193,0.077,0,3.445,381.43
2024-10-27T07:00:00Z,STS-U1,9693.421,9371.663,48.912,4452.929,0.101,0,3.433,384.58
2024-10-27T08:00:00Z,STS-U1,9829.679,9431.097,48.591,4323.517,0.32,0,4.226,456.14
2024-10-27T09:00:00Z,STS-U1,9861.091,9462.236,47.835,4235.833,0.159,0,4.215,445.76
2024-10-27T10:00:00Z,STS-U1,9921.237,9503.656,47.954,4141.805,0.203,0,4.394,453.56
2024-10-27T11:00:00Z,STS-U1,9711.88,9481.275,47.92,4117.466,0.109,0,2.432,254.37
2024-10-27T12:00:00Z,STS-U1,9673.772,9498.193,48.083,4055.023,0.082,0,1.849,191.48
2024-10-27T13:00:00Z,STS-U1,9915.992,9455.333,47.411,4275.897,0.212,0,4.872,516.8
2024-10-27T14:00:00Z,STS-U1,9802.571,9380.153,48.607,4472.306,0.397,0,4.503,501.4
2024-10-27T15:00:00Z,STS-U1,9656.644,9284.003,49.309,4743.121,0.571,0,4.014,476.18
2024-10-27T16:00:00Z,STS-U1,9652.254,9218.096,50.638,5014.206,0.45,0,4.71,586.76
2024-10-27T17:00:00Z,STS-U1,9538.763,9168.096,51.421,5185.313,0.389,0,4.043,524.2
2024-10-27T18:00:00Z,STS-U1,9651.019,9127.128,52.341,5466.336,0.365,0,5.74,771.96
2024-10-27T19:00:00Z,STS-U1,9410.942,9118.864,52.085,5373.333,0.08,0,3.203,433.84
2024-10-27T20:00:00Z,STS-U1,9209.402,9114.92,52.777,5286.384,0.039,0,1.037,141.09
2024-10-27T21:00:00Z,STS-U1,9595.514,9141.023,52.207,5359.065,0.249,0,4.972,660.33
2024-10-27T22:00:00Z,STS-U1,9689.88,9166.285,51.217,5274.264,0.22,0,5.712,741.39
2024-10-27T23:00:00Z,STS-U1,9757.45,9219.801,50.551,5060.72,0.416,0,5.831,725.4
2024-10-28T00:00:00Z,STS-U1,9616.103,9184.152,51.454,5152.356,0.271,0,4.703,602.06
2024-10-28T01:00:00Z,STS-U1,9525.835,9194.346,51.461,5058.366,0.08,0,3.605,457.9
2024-10-28T02:00:00Z,STS-U1,9691.541,9217.595,50.667,5037.024,0.175,0,5.142,640.77
2024-10-28T03:00:00Z,STS-U1,9540.136,9229.016,50.628,4910.76,0.082,0,3.371,416.59
2024-10-28T04:00:00Z,STS-U1,9631.88,9250.322,49.771,4863.92,0.148,0,4.125,501.21
2024-10-28T05:00:00Z,STS-U1,9623.877,9264.081,49.802,4806.739,0.092,0,3.884,467.45
2024-10-28T06:00:00Z,STS-U1,9387.907,9260.298,50.153,4706.37,0.025,0,1.378,166.41
2024-10-28T07:00:00Z,STS-U1,9503.223,9268.862,50.3,4733.202,0.057,0,2.528,303.63
2024-10-28T08:00:00Z,STS-U1,9697.726,9318.844,48.993,4634.237,0.315,0,4.066,470.95
2024-10-28T09:00:00Z,STS-U1,9676.576,9360.434,49.042,4483.205,0.244,0,3.377,380.99
2024-10-28T10:00:00Z,STS-U1,9521.526,9361.011,48.706,4406.296,0.003,0,1.715,193.21
2024-10-28T11:00:00Z,STS-U1,9622.9,9373.662,48.967,4414.619,0.071,0,2.659,297.41
2024-10-28T12:00:00Z,STS-U1,9662.604,9348.296,48.839,4515.096,0.144,0,3.362,382.01
2024-10-28T13:00:00Z,STS-U1,9791.512,9315.61,49.476,4695.294,0.194,0,5.109,593.57
2024-10-28T14:00:00Z,STS-U1,9715.472,9269.098,49.627,4831.467,0.294,0,4.816,577.37
2024-10-28T15:00:00Z,STS-U1,9552.639,9177.281,51.228,5147.799,0.666,0,4.09,526.11
2024-10-28T16:00:00Z,STS-U1,9550.348,9140.729,52.43,5337.502,0.313,0,4.481,595.43
2024-10-28T17:00:00Z,STS-U1,9559.148,9107.101,52.764,5532.935,0.327,0,4.964,680.53
2024-10-28T18:00:00Z,STS-U1,9591.389,9071.272,53.859,5798.808,0.411,0,5.734,817.87
2024-10-28T19:00:00Z,STS-U1,9470.962,9060.889,53.975,5805.449,0.138,0,4.526,653.77
2024-10-28T20:00:00Z,STS-U1,9398.087,9066.018,54.131,5723.078,0.07,0,3.663,525.94
2024-10-28T21:00:00Z,STS-U1,9298.577,9072.131,53.004,5607.723,0.079,0,2.496,355.18
2024-10-28T22:00:00Z,STS-U1,9701.238,9105.858,52.984,5624.878,0.387,0,6.538,897.82
2024-10-28T23:00:00Z,STS-U1,9533.286,9121.826,52.487,5430.36,0.162,0,4.511,609.56
2024-10-29T00:00:00Z,STS-U1,9542.622,9163.127,51.47,5211.721,0.374,0,4.142,539.04
2024-10-29T01:00:00Z,STS-U1,9731.688,9209.049,51.067,5098.636,0.364,0,5.675,712.14
2024-10-29T02:00:00Z,STS-U1,9640.602,9234.862,50.207,4934.475,0.187,0,4.394,540.11
2024-10-29T03:00:00Z,STS-U1,9452.923,9239.34,51.044,4828.53,0.031,0,2.312,283.73
2024-10-29T04:00:00Z,STS-U1,9410.408,9235.599,51.31,4824.101,0.026,0,1.893,233.06
2024-10-29T05:00:00Z,STS-U1,9720.46,9261.958,50.334,4868.389,0.18,0,4.95,597.21
2024-10-29T06:00:00Z,STS-U1,9484.624,9268.427,51.002,4732.224,0.043,0,2.333,280.53
2024-10-29T07:00:00Z,STS-U1,10043.158,9327.266,50.257,4781.545,0.368,0,7.675,886.39
2024-10-29T08:00:00Z,STS-U1,9587.312,9337.369,50.712,4534.488,0.06,0,2.677,307.43
2024-10-29T09:00:00Z,STS-U1,9584.673,9345.862,49.454,4492.684,0.05,0,2.555,291.11
2024-10-29T10:00:00Z,STS-U1,9511.439,9359.595,48.697,4406.138,0.079,0,1.622,182.93
2024-10-29T11:00:00Z,STS-U1,9611.55,9343.998,49.522,4512.177,0.09,0,2.863,326.64
2024-10-29T12:00:00Z,STS-U1,9858.488,9374.828,48.797,4517.177,0.175,0,5.159,576.32
2024-10-29T13:00:00Z,STS-U1,9694.965,9316.998,49.475,4644.088,0.336,0,4.057,470.83
2024-10-29T14:00:00Z,STS-U1,9738.815,9273.875,50.585,4834.136,0.271,0,5.013,600.16
2024-10-29T15:00:00Z,STS-U1,9467.352,9191.746,51.066,5035.044,0.583,0,2.998,381.17
2024-10-29T16:00:00Z,STS-U1,9505.205,9133.48,51.763,5344.017,0.495,0,4.07,543.48
2024-10-29T17:00:00Z,STS-U1,9653.038,9089.295,53.755,5709.216,0.454,0,6.202,867.05
2024-10-29T18:00:00Z,STS-U1,9533.336,9073.532,52.929,5738.456,0.189,0,5.068,719.73
2024-10-29T19:00:00Z,STS-U1,9569.496,9053.681,54.113,5926.181,0.269,0,5.697,830.66
2024-10-29T20:00:00Z,STS-U1,9272.495,9056.47,54.409,5722.449,0.04,0,2.385,346.68
2024-10-29T21:00:00Z,STS-U1,9490.607,9080.513,53.548,5669.74,0.315,0,4.516,637.08
2024-10-29T22:00:00Z,STS-U1,9554.569,9099.119,53.182,5582.895,0.212,0,5.005,692.03
2024-10-29T23:00:00Z,STS-U1,9412.315,9126.557,52.351,5334.318,0.279,0,3.131,421.13
2024-10-30T00:00:00Z,STS-U1,9582.62,9170.82,51.562,5197.524,0.393,0,4.49,580.8
2024-10-30T01:00:00Z,STS-U1,9563.392,9185.539,51.046,5113.898,0.119,0,4.114,525.4
2024-10-30T02:00:00Z,STS-U1,9763.184,9245.908,50.584,4955.88,0.444,0,5.595,682.78
2024-10-30T03:00:00Z,STS-U1,9475.386,9233.371,50.426,4857.958,0.087,0,2.621,322.64
2024-10-30T04:00:00Z,STS-U1,9253.611,9233.938,50.472,4742.461,0.004,0,0.213,26.22
2024-10-30T05:00:00Z,STS-U1,9537.183,9245.16,50.094,4839.43,0.078,0,3.159,385.31
2024-10-30T06:00:00Z,STS-U1,9702.017,9269.682,50.32,4829.269,0.165,0,4.664,559.57
2024-10-30T07:00:00Z,STS-U1,9590.047,9282.218,50.035,4723.962,0.081,0,3.316,394.29
2024-10-30T08:00:00Z,STS-U1,9739.856,9303.506,49.327,4712.439,0.134,0,4.69,548.96
2024-10-30T09:00:00Z,STS-U1,9587.436,9331.609,49.482,4542.296,0.17,0,2.742,315.16
2024-10-30T10:00:00Z,STS-U1,9629.448,9352.979,48.834,4483.968,0.125,0,2.956,334.75
2024-10-30T11:00:00Z,STS-U1,9413.045,9356.225,48.426,4368.86,0.019,0,0.607,68.57
2024-10-30T12:00:00Z,STS-U1,9532.249,9362.185,48.348,4404.045,0.034,0,1.816,204.3
2024-10-30T13:00:00Z,STS-U1,9746.026,9328.18,49.136,4625.974,0.198,0,4.479,515.7
2024-10-30T14:00:00Z,STS-U1,9672.876,9263.9,49.603,4829.993,0.404,0,4.415,531.0
2024-10-30T15:00:00Z,STS-U1,9646.195,9195.535,51.375,5116.138,0.488,0,4.901,621.49
2024-10-30T16:00:00Z,STS-U1,9654.381,9140.731,51.875,5390.279,0.457,0,5.619,745.68
2024-10-30T17:00:00Z,STS-U1,9651.815,9085.536,53.571,5731.835,0.564,0,6.233,874.41
2024-10-30T18:00:00Z,STS-U1,9599.161,9055.654,54.574,5932.4,0.386,0,6.002,873.37
2024-10-30T19:00:00Z,STS-U1,9320.219,9062.33,53.571,5698.209,0.094,0,2.846,409.96
2024-10-30T20:00:00Z,STS-U1,9506.987,9052.952,54.335,5895.718,0.133,0,5.015,732.11
2024-10-30T21:00:00Z,STS-U1,9459.636,9068.578,53.076,5731.476,0.217,0,4.312,616.06
2024-10-30T22:00:00Z,STS-U1,9477.612,9100.661,52.816,5524.994,0.378,0,4.142,571.36
2024-10-30T23:00:00Z,STS-U1,9616.828,9147.065,52.019,5337.828,0.452,0,5.136,677.95
2024-10-31T00:00:00Z,STS-U1,9625.472,9176.371,51.541,5194.315,0.249,0,4.894,630.14
2024-10-31T01:00:00Z,STS-U1,9475.256,9191.048,50.991,5041.633,0.117,0,3.092,393.19
2024-10-31T02:00:00Z,STS-U1,9506.057,9206.629,50.411,4984.506,0.119,0,3.252,408.23
2024-10-31T03:00:00Z,STS-U1,9700.497,9234.74,50.989,4973.214,0.204,0,5.044,620.85
2024-10-31T04:00:00Z,STS-U1,9305.175,9234.793,50.905,4769.549,0.0,0,0.762,93.8
2024-10-31T05:00:00Z,STS-U1,9581.922,9249.91,50.592,4848.182,0.105,0,3.589,436.78
2024-10-31T06:00:00Z,STS-U1,9400.854,9259.204,50.206,4717.491,0.063,0,1.53,184.82
2024-10-31T07:00:00Z,STS-U1,9778.245,9286.95,49.675,4795.392,0.181,0,5.29,626.45
2024-10-31T08:00:00Z,STS-U1,9758.948,9320.012,49.677,4666.039,0.205,0,4.71,545.67
2024-10-31T09:00:00Z,STS-U1,9484.506,9326.752,49.357,4508.781,0.04,0,1.691,194.99
2024-10-31T10:00:00Z,STS-U1,9765.759,9380.605,48.912,4457.017,0.309,0,4.106,457.04
2024-10-31T11:00:00Z,STS-U1,9577.35,9388.611,48.37,4340.54,0.044,0,2.01,222.4
2024-10-31T12:00:00Z,STS-U1,9626.497,9370.3,49.046,4427.884,0.101,0,2.734,306.39
2024-10-31T13:00:00Z,STS-U1,9670.899,9304.286,49.385,4676.835,0.388,0,3.94,460.97
2024-10-31T14:00:00Z,STS-U1,9714.483,9274.067,50.195,4817.534,0.192,0,4.749,567.87
2024-10-31T15:00:00Z,STS-U1,9611.139,9189.378,51.263,5124.074,0.603,0,4.59,584.63
2024-10-31T16:00:00Z,STS-U1,9638.493,9136.607,51.834,5402.856,0.447,0,5.493,731.47
2024-10-31T17:00:00Z,STS-U1,9479.23,9105.141,52.011,5491.214,0.309,0,4.109,563.44
2024-10-31T18:00:00Z,STS-U1,9668.044,9064.394,53.574,5894.672,0.481,0,6.66,956.93
2024-10-31T19:00:00Z,STS-U1,9506.139,9053.206,53.683,5886.856,0.158,0,5.003,729.27
2024-10-31T20:00:00Z,STS-U1,9418.439,9059.612,53.26,5776.554,0.092,0,3.961,572.2
2024-10-31T21:00:00Z,STS-U1,9376.736,9069.236,53.383,5679.314,0.129,0,3.391,484.24
2024-10-31T22:00:00Z,STS-U1,9619.58,9095.62,52.924,5640.472,0.314,0,5.761,798.79
2024-10-31T23:00:00Z,STS-U1,9647.763,9123.195,52.619,5489.122,0.285,0,5.75,775.98
2024-11-01T00:00:00Z,STS-U1,9678.753,9154.778,52.151,5334.146,0.289,0,5.724,750.81
2024-11-01T01:00:00Z,STS-U1,9660.723,9215.866,50.727,5028.928,0.486,0,4.827,602.09
2024-11-01T02:00:00Z,STS-U1,9333.464,9208.384,50.492,4887.403,0.055,0,1.358,170.29
2024-11-01T03:00:00Z,STS-U1,9597.426,9232.928,51.08,4928.609,0.178,0,3.948,486.67
2024-11-01T04:00:00Z,STS-U1,9370.003,9235.62,50.461,4795.347,0.019,0,1.455,178.81
2024-11-01T05:00:00Z,STS-U1,9492.343,9226.97,50.678,4894.965,0.061,0,2.876,355.8
2024-11-01T06:00:00Z,STS-U1,9598.421,9257.833,50.402,4823.808,0.214,0,3.679,445.03
2024-11-01T07:00:00Z,STS-U1,9518.355,9271.34,49.818,4726.858,0.09,0,2.664,318.94
2024-11-01T08:00:00Z,STS-U1,9797.71,9305.729,49.874,4737.711,0.218,0,5.287,618.54
2024-11-01T09:00:00Z,STS-U1,9814.857,9362.553,49.054,4540.312,0.336,0,4.831,544.01
2024-11-01T10:00:00Z,STS-U1,9587.765,9374.133,48.718,4394.603,0.065,0,2.279,254.59
2024-11-01T11:00:00Z,STS-U1,9549.887,9390.295,48.666,4325.644,0.089,0,1.7,187.95
2024-11-01T12:00:00Z,STS-U1,9604.518,9369.784,48.343,4412.692,0.114,0,2.505,280.4
2024-11-01T13:00:00Z,STS-U1,9777.272,9334.716,49.23,4618.998,0.202,0,4.741,543.59
2024-11-01T14:00:00Z,STS-U1,9768.695,9258.751,50.677,4908.46,0.477,0,5.508,666.21
2024-11-01T15:00:00Z,STS-U1,9674.804,9188.139,51.11,5162.18,0.511,0,5.297,675.15
2024-11-01T16:00:00Z,STS-U1,9619.033,9138.746,51.814,5380.411,0.418,0,5.256,698.5
2024-11-01T17:00:00Z,STS-U1,9615.689,9097.981,53.66,5630.335,0.406,0,5.69,788.17
2024-11-01T18:00:00Z,STS-U1,9491.236,9069.103,53.336,5749.196,0.342,0,4.655,664.83
2024-11-01T19:00:00Z,STS-U1,9505.872,9050.463,54.013,5913.272,0.261,0,5.032,736.58
2024-11-01T20:00:00Z,STS-U1,9507.691,9067.648,54.02,5776.495,0.242,0,4.853,695.13
2024-11-01T21:00:00Z,STS-U1,9233.679,9066.156,54.394,5624.371,0.02,0,1.848,265.31
2024-11-01T22:00:00Z,STS-U1,9498.765,9091.604,52.553,5591.63,0.31,0,4.478,623.19
2024-11-01T23:00:00Z,STS-U1,9644.02,9123.26,52.075,5481.382,0.33,0,5.708,769.58
2024-11-02T00:00:00Z,STS-U1,9743.035,9268.799,49.728,4847.31,1.142,0,5.116,613.46
2024-11-02T01:00:00Z,STS-U1,9783.331,9302.412,49.024,4734.488,0.215,0,5.17,605.12
2024-11-02T02:00:00Z,STS-U1,9664.793,9322.133,49.328,4610.246,0.12,0,3.676,424.99
2024-11-02T03:00:00Z,STS-U1,9551.211,9339.725,48.884,4492.043,0.104,0,2.264,258.62
2024-11-02T04:00:00Z,STS-U1,9478.53,9350.807,49.372,4425.898,0.064,0,1.366,155.07
2024-11-02T05:00:00Z,STS-U1,9503.839,9343.834,49.087,4458.017,0.04,0,1.712,195.15
2024-11-02T06:00:00Z,STS-U1,9834.212,9373.668,48.281,4504.793,0.17,0,4.913,548.53
2024-11-02T07:00:00Z,STS-U1,9710.784,9394.571,48.385,4382.232,0.115,0,3.366,371.04
2024-11-02T08:00:00Z,STS-U1,9676.694,9414.374,48.134,4302.747,0.106,0,2.786,303.28
2024-11-02T09:00:00Z,STS-U1,9976.48,9466.898,48.383,4276.901,0.27,0,5.383,568.02
2024-11-02T10:00:00Z,STS-U1,9987.16,9492.785,47.593,4197.197,0.128,0,5.208,540.22
2024-11-02T11:00:00Z,STS-U1,9773.829,9519.245,46.656,4023.981,0.127,0,2.674,272.54
2024-11-02T12:00:00Z,STS-U1,9746.299,9502.612,47.253,4064.875,0.079,0,2.564,264.27
2024-11-02T13:00:00Z,STS-U1,9907.581,9445.602,47.634,4303.874,0.282,0,4.891,521.82
2024-11-02T14:00:00Z,STS-U1,9769.095,9367.446,49.511,4507.418,0.419,0,4.288,481.87
2024-11-02T15:00:00Z,STS-U1,9726.328,9296.19,49.487,4734.035,0.422,0,4.627,544.38
2024-11-02T16:00:00Z,STS-U1,9775.532,9229.024,50.124,5026.978,0.448,0,5.922,730.76
2024-11-02T17:00:00Z,STS-U1,9603.028,9159.449,51.684,5264.764,0.541,0,4.843,632.34
2024-11-02T18:00:00Z,STS-U1,9636.151,9125.944,52.427,5465.308,0.303,0,5.591,752.44
2024-11-02T19:00:00Z,STS-U1,9486.735,9114.181,53.413,5455.85,0.116,0,4.088,557.12
2024-11-02T20:00:00Z,STS-U1,9374.49,9107.482,52.863,5424.752,0.069,0,2.932,401.77
2024-11-02T21:00:00Z,STS-U1,9522.537,9141.983,52.1,5312.317,0.334,0,4.163,552.04
2024-11-02T22:00:00Z,STS-U1,9529.253,9177.425,51.119,5133.486,0.303,0,3.834,492.84
2024-11-02T23:00:00Z,STS-U1,9681.764,9190.938,51.09,5152.968,0.107,0,5.34,679.29
2024-11-03T00:00:00Z,STS-U1,9627.519,9234.685,50.052,4927.003,0.324,0,4.254,522.76
2024-11-03T01:00:00Z,STS-U1,9736.16,9296.95,49.677,4737.895,0.413,0,4.724,555.77
2024-11-03T02:00:00Z,STS-U1,9445.361,9310.816,49.204,4543.291,0.086,0,1.445,168.29
2024-11-03T03:00:00Z,STS-U1,9437.023,9313.722,48.94,4526.742,0.018,0,1.324,153.8
2024-11-03T04:00:00Z,STS-U1,9807.653,9342.165,48.687,4602.328,0.17,0,4.983,568.01
2024-11-03T05:00:00Z,STS-U1,9710.121,9364.799,49.022,4484.148,0.13,0,3.687,414.68
2024-11-03T06:00:00Z,STS-U1,9514.065,9370.558,48.582,4370.932,0.032,0,1.531,171.44
2024-11-03T07:00:00Z,STS-U1,9818.297,9416.368,47.999,4358.167,0.249,0,4.268,463.94
2024-11-03T08:00:00Z,STS-U1,9637.678,9430.923,48.686,4240.504,0.076,0,2.192,236.56
2024-11-03T09:00:00Z,STS-U1,9741.096,9456.184,47.853,4202.272,0.129,0,3.013,319.62
2024-11-03T10:00:00Z,STS-U1,9822.86,9487.906,47.393,4140.191,0.158,0,3.53,367.13
2024-11-03T11:00:00Z,STS-U1,9697.887,9507.401,47.414,4032.873,0.094,0,2.004,205.99
2024-11-03T12:00:00Z,STS-U1,9708.016,9497.718,47.201,4062.154,0.047,0,2.214,228.83
2024-11-03T13:00:00Z,STS-U1,10030.181,9452.21,48.724,4347.818,0.225,0,6.115,651.52
2024-11-03T14:00:00Z,STS-U1,10006.305,9388.333,50.371,4555.878,0.336,0,6.582,731.69
2024-11-03T15:00:00Z,STS-U1,9763.872,9288.499,49.311,4779.018,0.587,0,5.118,605.09
2024-11-03T16:00:00Z,STS-U1,9646.038,9212.66,50.5,5032.771,0.518,0,4.704,588.02
2024-11-03T17:00:00Z,STS-U1,9727.584,9173.005,51.422,5264.298,0.308,0,6.046,780.5
2024-11-03T18:00:00Z,STS-U1,9588.668,9130.381,51.881,5408.822,0.374,0,5.019,672.29
2024-11-03T19:00:00Z,STS-U1,9471.444,9117.41,51.704,5412.471,0.126,0,3.883,526.14
2024-11-03T20:00:00Z,STS-U1,9534.956,9132.038,52.17,5372.349,0.141,0,4.412,590.4
2024-11-03T21:00:00Z,STS-U1,9360.822,9138.023,52.124,5242.601,0.056,0,2.438,324.51
2024-11-03T22:00:00Z,STS-U1,9667.481,9173.678,51.512,5229.439,0.309,0,5.383,694.68
2024-11-03T23:00:00Z,STS-U1,9713.508,9217.227,51.132,5054.524,0.336,0,5.384,671.62
2024-11-04T00:00:00Z,STS-U1,9625.041,9165.923,51.94,5247.685,0.401,0,5.009,651.0
2024-11-04T01:00:00Z,STS-U1,9719.222,9214.494,50.985,5067.772,0.381,0,5.478,684.45
2024-11-04T02:00:00Z,STS-U1,9426.494,9227.671,50.093,4852.653,0.096,0,2.155,266.19
2024-11-04T03:00:00Z,STS-U1,9447.64,9235.141,50.62,4838.491,0.053,0,2.301,283.04
2024-11-04T04:00:00Z,STS-U1,9352.075,9233.081,50.392,4795.572,0.014,0,1.289,158.7
2024-11-04T05:00:00Z,STS-U1,9392.845,9240.352,49.995,4784.015,0.051,0,1.65,202.0
2024-11-04T06:00:00Z,STS-U1,9739.991,9280.895,49.826,4800.752,0.271,0,4.947,588.53
2024-11-04T07:00:00Z,STS-U1,9617.522,9303.369,48.992,4650.514,0.142,0,3.377,395.09
2024-11-04T08:00:00Z,STS-U1,9404.747,9303.769,49.926,4555.015,0.002,0,1.085,127.2
2024-11-04T09:00:00Z,STS-U1,9757.612,9348.429,48.946,4560.087,0.267,0,4.377,497.36
2024-11-04T10:00:00Z,STS-U1,9598.764,9361.319,49.199,4445.772,0.074,0,2.536,286.04
2024-11-04T11:00:00Z,STS-U1,9747.263,9395.005,48.389,4397.351,0.187,0,3.749,413.34
2024-11-04T12:00:00Z,STS-U1,9767.151,9357.671,48.298,4527.124,0.208,0,4.376,493.66
2024-11-04T13:00:00Z,STS-U1,9664.474,9320.084,49.551,4619.404,0.22,0,3.695,428.16
